Charger Latitude,Charger Longitude,Hour,Demand Count Near Origin,Demand Count Near Destination,Total Demand Count,lat_lon,id
22.3266082,114.2656233,5,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,6,0,201,201,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,7,208,212,420,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,8,197,0,197,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,9,432,0,432,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,10,215,207,422,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,11,211,0,211,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,12,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,13,596,596,1192,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,14,201,395,596,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,15,183,186,369,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,16,401,0,401,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,17,213,0,213,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,18,14,97,111,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,19,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,20,423,512,935,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,21,0,643,643,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,22,0,202,202,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,23,0,569,569,"(22.3266082, 114.2656233)",73
22.4477695,114.1653331,0,0,0,0,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,1,269,310,579,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,2,0,169,169,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,3,0,0,0,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,4,0,0,0,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,5,0,113,113,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,6,0,0,0,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,7,1147,1146,2293,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,8,762,20,782,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,9,0,188,188,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,10,662,1002,1664,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,11,436,188,624,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,12,20,192,212,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,13,825,390,1215,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,14,2497,2030,4527,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,15,493,962,1455,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,16,472,445,917,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,17,1189,1408,2597,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,18,974,473,1447,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,19,0,0,0,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,20,1867,1345,3212,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,21,0,443,443,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,22,0,410,410,"(22.4477695, 114.1653331)",74
22.4477695,114.1653331,23,0,289,289,"(22.4477695, 114.1653331)",74
22.5068775,114.1230258,0,0,201,201,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,1,0,224,224,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,2,213,0,213,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,3,189,21,210,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,4,0,0,0,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,5,0,0,0,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,6,0,0,0,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,7,551,763,1314,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,8,71,1189,1260,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,9,0,0,0,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,10,75,411,486,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,11,168,196,364,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,12,197,536,733,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,13,241,397,638,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,14,56,31,87,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,15,201,201,402,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,16,201,52,253,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,17,220,0,220,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,18,582,38,620,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,19,6,201,207,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,20,0,32,32,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,21,391,23,414,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,22,172,1,173,"(22.5068775, 114.1230258)",75
22.5068775,114.1230258,23,0,0,0,"(22.5068775, 114.1230258)",75
22.3738871,114.190532,0,176,495,671,"(22.3738871, 114.190532)",76
22.3738871,114.190532,1,347,206,553,"(22.3738871, 114.190532)",76
22.3738871,114.190532,2,163,215,378,"(22.3738871, 114.190532)",76
22.3738871,114.190532,3,0,0,0,"(22.3738871, 114.190532)",76
22.3738871,114.190532,4,201,0,201,"(22.3738871, 114.190532)",76
22.3738871,114.190532,5,0,13,13,"(22.3738871, 114.190532)",76
22.3738871,114.190532,6,0,23,23,"(22.3738871, 114.190532)",76
22.3738871,114.190532,7,490,427,917,"(22.3738871, 114.190532)",76
22.3738871,114.190532,8,698,1001,1699,"(22.3738871, 114.190532)",76
22.3738871,114.190532,9,284,637,921,"(22.3738871, 114.190532)",76
22.3738871,114.190532,10,713,352,1065,"(22.3738871, 114.190532)",76
22.3738871,114.190532,11,840,133,973,"(22.3738871, 114.190532)",76
22.3738871,114.190532,12,1104,546,1650,"(22.3738871, 114.190532)",76
22.3738871,114.190532,13,187,0,187,"(22.3738871, 114.190532)",76
22.3738871,114.190532,14,32,1043,1075,"(22.3738871, 114.190532)",76
22.3738871,114.190532,15,857,802,1659,"(22.3738871, 114.190532)",76
22.3738871,114.190532,16,0,623,623,"(22.3738871, 114.190532)",76
22.3738871,114.190532,17,183,154,337,"(22.3738871, 114.190532)",76
22.3738871,114.190532,18,579,1778,2357,"(22.3738871, 114.190532)",76
22.3738871,114.190532,19,797,893,1690,"(22.3738871, 114.190532)",76
22.3738871,114.190532,20,123,201,324,"(22.3738871, 114.190532)",76
22.3738871,114.190532,21,1082,278,1360,"(22.3738871, 114.190532)",76
22.3738871,114.190532,22,130,397,527,"(22.3738871, 114.190532)",76
22.3738871,114.190532,23,0,342,342,"(22.3738871, 114.190532)",76
22.3579391,114.0809939,0,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,1,0,78,78,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,2,0,398,398,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,3,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,4,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,5,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,6,3,0,3,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,7,208,0,208,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,8,407,0,407,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,9,194,0,194,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,10,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,11,801,7,808,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,12,186,347,533,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,13,4,635,639,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,14,192,0,192,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,15,1024,205,1229,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,16,0,6,6,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,17,0,194,194,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,18,3,310,313,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,19,0,192,192,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,20,0,189,189,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,21,0,188,188,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,22,0,0,0,"(22.3579391, 114.0809939)",77
22.3579391,114.0809939,23,188,95,283,"(22.3579391, 114.0809939)",77
22.370365,114.1166178,0,0,626,626,"(22.370365, 114.1166178)",78
22.370365,114.1166178,1,806,511,1317,"(22.370365, 114.1166178)",78
22.370365,114.1166178,2,400,400,800,"(22.370365, 114.1166178)",78
22.370365,114.1166178,3,0,0,0,"(22.370365, 114.1166178)",78
22.370365,114.1166178,4,0,0,0,"(22.370365, 114.1166178)",78
22.370365,114.1166178,5,0,0,0,"(22.370365, 114.1166178)",78
22.370365,114.1166178,6,424,386,810,"(22.370365, 114.1166178)",78
22.370365,114.1166178,7,1098,999,2097,"(22.370365, 114.1166178)",78
22.370365,114.1166178,8,1938,1009,2947,"(22.370365, 114.1166178)",78
22.370365,114.1166178,9,1061,1025,2086,"(22.370365, 114.1166178)",78
22.370365,114.1166178,10,500,453,953,"(22.370365, 114.1166178)",78
22.370365,114.1166178,11,758,1384,2142,"(22.370365, 114.1166178)",78
22.370365,114.1166178,12,401,539,940,"(22.370365, 114.1166178)",78
22.370365,114.1166178,13,1652,1476,3128,"(22.370365, 114.1166178)",78
22.370365,114.1166178,14,930,208,1138,"(22.370365, 114.1166178)",78
22.370365,114.1166178,15,1425,1031,2456,"(22.370365, 114.1166178)",78
22.370365,114.1166178,16,219,466,685,"(22.370365, 114.1166178)",78
22.370365,114.1166178,17,280,179,459,"(22.370365, 114.1166178)",78
22.370365,114.1166178,18,1659,761,2420,"(22.370365, 114.1166178)",78
22.370365,114.1166178,19,1907,972,2879,"(22.370365, 114.1166178)",78
22.370365,114.1166178,20,996,1206,2202,"(22.370365, 114.1166178)",78
22.370365,114.1166178,21,201,119,320,"(22.370365, 114.1166178)",78
22.370365,114.1166178,22,604,404,1008,"(22.370365, 114.1166178)",78
22.370365,114.1166178,23,313,391,704,"(22.370365, 114.1166178)",78
22.3784632,114.266643,0,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,1,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,2,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,3,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,4,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,5,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,6,356,0,356,"(22.3784632, 114.266643)",79
22.3784632,114.266643,7,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,8,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,9,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,10,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,11,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,12,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,13,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,14,525,532,1057,"(22.3784632, 114.266643)",79
22.3784632,114.266643,15,0,2,2,"(22.3784632, 114.266643)",79
22.3784632,114.266643,16,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,17,0,208,208,"(22.3784632, 114.266643)",79
22.3784632,114.266643,18,4,617,621,"(22.3784632, 114.266643)",79
22.3784632,114.266643,19,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,20,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,21,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,22,0,0,0,"(22.3784632, 114.266643)",79
22.3784632,114.266643,23,0,0,0,"(22.3784632, 114.266643)",79
22.3777703,114.1812467,0,0,231,231,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,1,224,190,414,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,2,236,215,451,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,3,0,0,0,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,4,201,0,201,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,5,0,0,0,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,6,0,0,0,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,7,475,406,881,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,8,222,689,911,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,9,97,542,639,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,10,278,0,278,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,11,604,0,604,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,12,721,504,1225,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,13,187,0,187,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,14,0,801,801,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,15,77,749,826,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,16,0,420,420,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,17,0,154,154,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,18,220,1669,1889,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,19,583,364,947,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,20,0,201,201,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,21,1059,238,1297,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,22,0,397,397,"(22.3777703, 114.1812467)",80
22.3777703,114.1812467,23,0,339,339,"(22.3777703, 114.1812467)",80
22.3807574,114.2727273,0,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,1,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,2,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,3,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,4,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,5,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,6,353,0,353,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,7,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,8,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,9,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,10,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,11,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,12,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,13,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,14,526,531,1057,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,15,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,16,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,17,0,208,208,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,18,0,605,605,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,19,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,20,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,21,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,22,0,0,0,"(22.3807574, 114.2727273)",81
22.3807574,114.2727273,23,0,0,0,"(22.3807574, 114.2727273)",81
22.5052676,114.1275087,0,0,201,201,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,1,0,288,288,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,2,213,0,213,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,3,189,40,229,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,4,0,0,0,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,5,0,0,0,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,6,0,0,0,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,7,607,781,1388,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,8,259,1189,1448,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,9,0,0,0,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,10,165,411,576,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,11,196,196,392,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,12,272,566,838,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,13,293,395,688,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,14,179,83,262,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,15,201,201,402,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,16,201,94,295,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,17,220,0,220,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,18,623,69,692,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,19,0,201,201,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,20,0,66,66,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,21,391,25,416,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,22,172,5,177,"(22.5052676, 114.1275087)",82
22.5052676,114.1275087,23,0,0,0,"(22.5052676, 114.1275087)",82
22.3708274,114.1827948,0,0,432,432,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,1,195,191,386,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,2,379,215,594,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,3,0,0,0,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,4,201,0,201,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,5,0,1,1,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,6,0,0,0,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,7,216,409,625,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,8,9,644,653,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,9,211,543,754,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,10,595,0,595,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,11,610,1,611,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,12,660,366,1026,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,13,187,0,187,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,14,0,806,806,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,15,177,1090,1267,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,16,0,430,430,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,17,0,154,154,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,18,220,1671,1891,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,19,583,500,1083,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,20,0,203,203,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,21,977,559,1536,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,22,0,397,397,"(22.3708274, 114.1827948)",83
22.3708274,114.1827948,23,0,404,404,"(22.3708274, 114.1827948)",83
22.3663189,114.1258132,0,0,583,583,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,1,806,219,1025,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,2,400,583,983,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,3,0,0,0,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,4,0,0,0,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,5,0,0,0,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,6,731,591,1322,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,7,984,1104,2088,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,8,989,832,1821,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,9,1637,1568,3205,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,10,1464,1121,2585,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,11,466,955,1421,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,12,501,1531,2032,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,13,1255,1796,3051,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,14,1036,108,1144,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,15,1273,1188,2461,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,16,230,387,617,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,17,410,294,704,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,18,1806,784,2590,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,19,2590,1092,3682,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,20,1049,1268,2317,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,21,201,1259,1460,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,22,604,404,1008,"(22.3663189, 114.1258132)",84
22.3663189,114.1258132,23,250,490,740,"(22.3663189, 114.1258132)",84
22.448902,114.165127,0,0,0,0,"(22.448902, 114.165127)",85
22.448902,114.165127,1,268,310,578,"(22.448902, 114.165127)",85
22.448902,114.165127,2,0,169,169,"(22.448902, 114.165127)",85
22.448902,114.165127,3,0,0,0,"(22.448902, 114.165127)",85
22.448902,114.165127,4,0,0,0,"(22.448902, 114.165127)",85
22.448902,114.165127,5,0,113,113,"(22.448902, 114.165127)",85
22.448902,114.165127,6,0,0,0,"(22.448902, 114.165127)",85
22.448902,114.165127,7,1147,1146,2293,"(22.448902, 114.165127)",85
22.448902,114.165127,8,762,21,783,"(22.448902, 114.165127)",85
22.448902,114.165127,9,0,154,154,"(22.448902, 114.165127)",85
22.448902,114.165127,10,662,1005,1667,"(22.448902, 114.165127)",85
22.448902,114.165127,11,457,188,645,"(22.448902, 114.165127)",85
22.448902,114.165127,12,21,192,213,"(22.448902, 114.165127)",85
22.448902,114.165127,13,765,389,1154,"(22.448902, 114.165127)",85
22.448902,114.165127,14,2496,2038,4534,"(22.448902, 114.165127)",85
22.448902,114.165127,15,474,963,1437,"(22.448902, 114.165127)",85
22.448902,114.165127,16,470,444,914,"(22.448902, 114.165127)",85
22.448902,114.165127,17,1189,1407,2596,"(22.448902, 114.165127)",85
22.448902,114.165127,18,975,463,1438,"(22.448902, 114.165127)",85
22.448902,114.165127,19,0,0,0,"(22.448902, 114.165127)",85
22.448902,114.165127,20,1864,1345,3209,"(22.448902, 114.165127)",85
22.448902,114.165127,21,0,446,446,"(22.448902, 114.165127)",85
22.448902,114.165127,22,0,410,410,"(22.448902, 114.165127)",85
22.448902,114.165127,23,0,289,289,"(22.448902, 114.165127)",85
22.3621998,114.11944,0,0,790,790,"(22.3621998, 114.11944)",86
22.3621998,114.11944,1,806,692,1498,"(22.3621998, 114.11944)",86
22.3621998,114.11944,2,400,590,990,"(22.3621998, 114.11944)",86
22.3621998,114.11944,3,0,0,0,"(22.3621998, 114.11944)",86
22.3621998,114.11944,4,0,0,0,"(22.3621998, 114.11944)",86
22.3621998,114.11944,5,0,0,0,"(22.3621998, 114.11944)",86
22.3621998,114.11944,6,654,792,1446,"(22.3621998, 114.11944)",86
22.3621998,114.11944,7,1321,1282,2603,"(22.3621998, 114.11944)",86
22.3621998,114.11944,8,2461,1803,4264,"(22.3621998, 114.11944)",86
22.3621998,114.11944,9,893,1765,2658,"(22.3621998, 114.11944)",86
22.3621998,114.11944,10,783,985,1768,"(22.3621998, 114.11944)",86
22.3621998,114.11944,11,673,1385,2058,"(22.3621998, 114.11944)",86
22.3621998,114.11944,12,725,410,1135,"(22.3621998, 114.11944)",86
22.3621998,114.11944,13,1862,2148,4010,"(22.3621998, 114.11944)",86
22.3621998,114.11944,14,1036,73,1109,"(22.3621998, 114.11944)",86
22.3621998,114.11944,15,1415,1186,2601,"(22.3621998, 114.11944)",86
22.3621998,114.11944,16,246,700,946,"(22.3621998, 114.11944)",86
22.3621998,114.11944,17,741,317,1058,"(22.3621998, 114.11944)",86
22.3621998,114.11944,18,2008,906,2914,"(22.3621998, 114.11944)",86
22.3621998,114.11944,19,2410,1309,3719,"(22.3621998, 114.11944)",86
22.3621998,114.11944,20,1107,1244,2351,"(22.3621998, 114.11944)",86
22.3621998,114.11944,21,396,203,599,"(22.3621998, 114.11944)",86
22.3621998,114.11944,22,604,1263,1867,"(22.3621998, 114.11944)",86
22.3621998,114.11944,23,416,390,806,"(22.3621998, 114.11944)",86
22.4464205,114.1676944,0,0,0,0,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,1,255,294,549,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,2,0,160,160,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,3,0,0,0,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,4,0,0,0,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,5,0,113,113,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,6,0,0,0,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,7,1147,1147,2294,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,8,762,33,795,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,9,0,312,312,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,10,629,1004,1633,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,11,406,188,594,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,12,25,192,217,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,13,886,388,1274,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,14,2496,2036,4532,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,15,513,962,1475,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,16,451,444,895,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,17,1189,1407,2596,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,18,981,547,1528,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,19,0,0,0,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,20,1861,1308,3169,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,21,0,446,446,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,22,0,410,410,"(22.4464205, 114.1676944)",87
22.4464205,114.1676944,23,0,276,276,"(22.4464205, 114.1676944)",87
22.4015673,113.9779628,0,0,384,384,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,1,14,0,14,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,2,201,45,246,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,3,0,196,196,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,4,19,0,19,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,5,144,0,144,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,6,387,253,640,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,7,1287,973,2260,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,8,612,708,1320,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,9,908,1060,1968,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,10,104,1207,1311,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,11,604,967,1571,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,12,201,264,465,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,13,1352,388,1740,"(22.4015673, 113.9779628)",88
